  -3.1415927410125732        5.1811644235436436     
  -3.1414926052093506        5.1803036973144616     
  -3.1413927078247070        5.1794451285476804     
  -3.1412925720214844        5.1785846190506994     
  -3.1411926746368408        5.1777262664754966     
  -3.1410925388336182        5.1768659736614149     
  -3.1409926414489746        5.1760078372286138     
  -3.1408927440643311        5.1751498087197945     
  -3.1407926082611084        5.1742898407085756     
  -3.1406927108764648        5.1734320282684410     
  -3.1405925750732422        5.1725722768169495     
  -3.1404926776885986        5.1717146803963496     
  -3.1403925418853760        5.1708551454553220     
  -3.1402926445007324        5.1699977650051157     
  -3.1401927471160889        5.1691404923930078     
  -3.1400926113128662        5.1682812819963635     
  -3.1399927139282227        5.1674242252809899     
  -3.1398925781250000        5.1665652312717310     
  -3.1397926807403564        5.1657083904039807     
  -3.1396925449371338        5.1648496127328842     
  -3.1395926475524902        5.1639929876636543     
  -3.1394927501678467        5.1631364703467009     
  -3.1393926143646240        5.1622780169617091     
  -3.1392927169799805        5.1614217153696735     
  -3.1391925811767578        5.1605634781998599     
  -3.1390926837921143        5.1597073922836696     
  -3.1389925479888916        5.1588493712798478     
  -3.1388926506042480        5.1579935009904379     
  -3.1387927532196045        5.1571377383675516     
  -3.1386926174163818        5.1562800413917520     
  -3.1385927200317383        5.1554244943220997     
  -3.1384925842285156        5.1545670133894053     
  -3.1383926868438721        5.1537116818239515     
  -3.1382925510406494        5.1528544168852104     
  -3.1381926536560059        5.1519993007749303     
  -3.1380925178527832        5.1511422517810086     
  -3.1379926204681396        5.1502873510768854     
  -3.1378927230834961        5.1494325579291225     
  -3.1377925872802734        5.1485758326316846     
  -3.1376926898956299        5.1477212548166076     
  -3.1375925540924072        5.1468647453412224     
  -3.1374926567077637        5.1460103828098420     
  -3.1373925209045410        5.1451540891074092     
  -3.1372926235198975        5.1442999418107469     
  -3.1371927261352539        5.1434459019848431     
  -3.1370925903320312        5.1425899317212709     
  -3.1369926929473877        5.1417361070566701     
  -3.1368925571441650        5.1408803524433777     
  -3.1367926597595215        5.1400267428911315     
  -3.1366925239562988        5.1391712038790587     
  -3.1365926265716553        5.1383178093902258     
  -3.1364927291870117        5.1374645222866144     
  -3.1363925933837891        5.1366093064559744     
  -3.1362926959991455        5.1357562343424181     
  -3.1361925601959229        5.1349012339904201     
  -3.1360926628112793        5.1340483768180061     
  -3.1359925270080566        5.1331935918956262     
