   0.00000000       0.00000000               0
  0.489235520       2.40262938               0
  0.978471041       4.70719194               0
   1.46770668       6.91368818               0
   1.95694208       9.02211857               0
   2.44617748       11.0324812               0
   2.93541336       12.9447784               0
   3.42464876       14.7590075               0
   3.91388416       16.4751720               0
   4.40311956       18.0932693               0
   4.89235497       19.6133003               0
   5.38159084       21.0352631               0
   5.87082672       22.3591614               0
   6.36006165       23.5849915               0
   6.84929752       24.7127571               0
   7.33853292       25.7424545               0
   7.82776833       26.6740875               0
   8.31700420       27.5076485               0
   8.80623913       28.2431488               0
   9.29547501       28.8805809               0
   9.78470993       29.4199486               0
   10.2739468       29.8612461               0
   10.7631817       30.2044792               0
   11.2524166       30.4496498               0
   11.7416534       30.5967464               0
   12.2308884       30.6457806               0
   12.7201233       30.5967407               0
   13.2093592       30.4496422               0
   13.6985950       30.2044792               0
   14.1878300       29.8612442               0
   14.6770658       29.4199486               0
   15.1663008       28.8805733               0
   15.6555367       28.2431526               0
   16.1447716       27.5076523               0
   16.6340084       26.6740761               0
   17.1232433       25.7424469               0
   17.6124783       24.7127495               0
   18.1017151       23.5849838               0
   18.5909500       22.3591537               0
   19.0801849       21.0352554               0
   19.5694199       19.6132965               0
   20.0586567       18.0932693               0
   20.5478935       16.4751587               0
   21.0371284       14.7590027               0
   21.5263634       12.9447708               0
   22.0155983       11.0324783               0
   22.5048332       9.02212524               0
   22.9940701       6.91367340               0
   23.4833069       4.70718384               0
   23.9725399       2.40262604               0
   24.4617767       0.00000000               0
  
 #          15
   0.00000000       0.00000000               1
   2.41481471      0.598014414               1
   4.82962942       1.09796226               1
   7.24444389       1.49984360               1
   9.65925884       1.80365849               1
   12.0740728       2.00940681               1
   14.4888878       2.11708879               1
   16.9037018       2.12670398               1
   19.3185177       2.03825307               1
   21.7333317       1.85173488               1
   24.1481457       1.56715107               1
   26.5629616       1.18450069               1
   28.9777756      0.703783035               1
   31.3925915      0.124999046               1
  
 #          30
   0.00000000       0.00000000               2
   2.16506362       1.20096672               2
   4.33012724       2.30386710               2
   6.49519062       3.30870104               2
   8.66025448       4.21546793               2
   10.8253174       5.02416897               2
   12.9903812       5.73480320               2
   15.1554441       6.34737110               2
   17.3205090       6.86187172               2
   19.4855728       7.27830601               2
   21.6506348       7.59667492               2
   23.8156986       7.81697655               2
   25.9807625       7.93921232               2
   28.1458263       7.96337986               2
   30.3108883       7.88948345               2
   32.4759521       7.71751881               2
   34.6410179       7.44748783               2
   36.8060799       7.07938862               2
   38.9711456       6.61322498               2
   41.1362038       6.04899597               2
   43.3012695       5.38669968               2
   45.4663353       4.62633514               2
   47.6313972       3.76790619               2
   49.7964592       2.81141281               2
   51.9615250       1.75684738               2
   54.1265869      0.604219437               2
  
 #          45
   0.00000000       0.00000000               3
   1.76776695       1.71873367               3
   3.53553391       3.33940101               3
   5.30330086       4.86200142               3
   7.07106781       6.28653574               3
   8.83883476       7.61300373               3
   10.6066017       8.84140491               3
   12.3743687       9.97173977               3
   14.1421356       11.0040073               3
   15.9099035       11.9382095               3
   17.6776695       12.7743444               3
   19.4454365       13.5124130               3
   21.2132034       14.1524143               3
