  -5.0000000000000000       -4.0000000000000000                1
  -4.9899997711181641       -3.9899997711181641                1
  -4.9800000190734863       -3.9800000190734863                1
  -4.9699997901916504       -3.9699997901916504                1
  -4.9600000381469727       -3.9600000381469727                1
  -4.9499998092651367       -3.9499998092651367                1
  -4.9400000572204590       -3.9400000572204590                1
  -4.9299998283386230       -3.9299998283386230                1
  -4.9200000762939453       -3.9200000762939453                1
  -4.9099998474121094       -3.9099998474121094                1
  -4.9000000953674316       -3.9000000953674316                1
  -4.8899998664855957       -3.8899998664855957                1
  -4.8800001144409180       -3.8800001144409180                1
  -4.8699998855590820       -3.8699998855590820                1
  -4.8599996566772461       -3.8599996566772461                1
  -4.8499999046325684       -3.8499999046325684                1
  -4.8399996757507324       -3.8399996757507324                1
  -4.8299999237060547       -3.8299999237060547                1
  -4.8199996948242188       -3.8199996948242188                1
  -4.8099999427795410       -3.8099999427795410                1
  -4.7999997138977051       -3.7999997138977051                1
  -4.7899999618530273       -3.7899999618530273                1
  -4.7799997329711914       -3.7799997329711914                1
  -4.7699999809265137       -3.7699999809265137                1
  -4.7599997520446777       -3.7599997520446777                1
  -4.7500000000000000       -3.7500000000000000                1
  -4.7399997711181641       -3.7399997711181641                1
  -4.7300000190734863       -3.7300000190734863                1
  -4.7199997901916504       -3.7199997901916504                1
  -4.7100000381469727       -3.7100000381469727                1
  -4.6999998092651367       -3.6999998092651367                1
  -4.6900000572204590       -3.6900000572204590                1
  -4.6799998283386230       -3.6799998283386230                1
  -4.6700000762939453       -3.6700000762939453                1
  -4.6599998474121094       -3.6599998474121094                1
  -4.6500000953674316       -3.6500000953674316                1
  -4.6399998664855957       -3.6399998664855957                1
  -4.6300001144409180       -3.6300001144409180                1
  -4.6199998855590820       -3.6199998855590820                1
  -4.6100001335144043       -3.6100001335144043                1
  -4.5999999046325684       -3.5999999046325684                1
  -4.5899996757507324       -3.5899996757507324                1
  -4.5799999237060547       -3.5799999237060547                1
  -4.5699996948242188       -3.5699996948242188                1
  -4.5599999427795410       -3.5599999427795410                1
  -4.5499997138977051       -3.5499997138977051                1
  -4.5399999618530273       -3.5399999618530273                1
  -4.5299997329711914       -3.5299997329711914                1
  -4.5199999809265137       -3.5199999809265137                1
  -4.5099997520446777       -3.5099997520446777                1
  -4.5000000000000000       -3.5000000000000000                1
  -4.4899997711181641       -3.4899997711181641                1
