  -1.5000000000000000       -5.0156250000000000                1
  -1.4900000095367432       -4.9349107456327417                1
  -1.4800000190734863       -4.8552605242464209                1
  -1.4699999094009399       -4.7766624951548575                1
  -1.4599999189376831       -4.6991076821840112                1
  -1.4499999284744263       -4.6225843521585332                1
  -1.4399999380111694       -4.5470817751095778                1
  -1.4299999475479126       -4.4725892810680730                1
  -1.4199999570846558       -4.3990962600647192                1
  -1.4099999666213989       -4.3265921621299848                1
  -1.3999999761581421       -4.2550664972941110                1
  -1.3899999856948853       -4.1845088355871098                1
  -1.3799999952316284       -4.1149088070387645                1
  -1.3700000047683716       -4.0462561016786305                1
  -1.3600000143051147       -3.9785404695360320                1
  -1.3500000238418579       -3.9117517206400656                1
  -1.3399999141693115       -3.8458789451877422                1
  -1.3299999237060547       -3.7809136436201483                1
  -1.3199999332427979       -3.7168450152661330                1
  -1.3099999427795410       -3.6536631101545924                1
  -1.2999999523162842       -3.5913580383141932                1
  -1.2899999618530273       -3.5299199697733750                1
  -1.2799999713897705       -3.4693391345603466                1
  -1.2699999809265137       -3.4096058227030897                1
  -1.2599999904632568       -3.3507103842293553                1
  -1.2500000000000000       -3.2926432291666665                1
  -1.2400000095367432       -3.2353948275423181                1
  -1.2300000190734863       -3.1789557093833745                1
  -1.2200000286102295       -3.1233164647166731                1
  -1.2099999189376831       -3.0684670943954613                1
  -1.1999999284744263       -3.0143996160507402                1
  -1.1899999380111694       -2.9611041411677235                1
  -1.1799999475479126       -2.9085714997730485                1
  -1.1699999570846558       -2.8567925818931221                1
  -1.1599999666213989       -2.8057583375541220                1
  -1.1499999761581421       -2.7554597767819979                1
  -1.1399999856948853       -2.7058879696024714                1
  -1.1299999952316284       -2.6570340460410327                1
  -1.1200000047683716       -2.6088891961229450                1
  -1.1100000143051147       -2.5614446698732429                1
  -1.1000000238418579       -2.5146917773167314                1
  -1.0900000333786011       -2.4686218884779856                1
  -1.0799999237060547       -2.4232258962109565                1
  -1.0699999332427979       -2.3784963727685087                1
  -1.0599999427795410       -2.3344243230158086                1
  -1.0499999523162842       -2.2910013569772318                1
  -1.0399999618530273       -2.2482191446769253                1
  -1.0299999713897705       -2.2060694161388072                1
  -1.0199999809265137       -2.1645439613865674                1
  -1.0099999904632568       -2.1236346304436653                1
  -1.0000000000000000       -2.0833333333333330                1
 -0.98999994993209839       -2.0436318052124980                1
 -0.97999995946884155       -2.0045225493412508                1
 -0.96999996900558472       -1.9659974173239267                1
 -0.95999997854232788       -1.9280485591831984                1
 -0.94999998807907104       -1.8906681849415108                1
 -0.93999999761581421       -1.8538485646210798                1
 -0.93000000715255737       -1.8175820282438924                1
 -0.91999995708465576       -1.7818607545279999                1
 -0.90999996662139893       -1.7466776192862430                1
 -0.89999997615814209       -1.7120249180078522                1
 -0.88999998569488525       -1.6778952207142566                1
 -0.87999999523162842       -1.6442811574266560                1
 -0.87000000476837158       -1.6111754181660223                1
 -0.85999995470046997       -1.5785705600929756                1
 -0.84999996423721313       -1.5464597818707457                1
 -0.83999997377395630       -1.5148357576947038                1
 -0.82999998331069946       -1.4836914175852631                1
 -0.81999999284744263       -1.4530197515626082                1
 -0.81000000238418579       -1.4228138096466947                1
 -0.79999995231628418       -1.3930665259043427                1
 -0.78999996185302734       -1.3637714249347845                1
 -0.77999997138977051       -1.3349215580902880                1
 -0.76999998092651367       -1.3065102153902508                1
 -0.75999999046325684       -1.2785307468538414                1
 -0.75000000000000000       -1.2509765625000000                1
 -0.74000000953674316       -1.2238411323474376                1
 -0.72999995946884155       -1.1971178283480686                1
 -0.71999996900558472       -1.1708005590534993                1
 -0.70999997854232788       -1.1448828139772986                1
 -0.69999998807907104       -1.1193583031376204                1
 -0.68999999761581421       -1.0942207965523887                1
 -0.68000000715255737       -1.0694641242392986                1
 -0.66999995708465576       -1.0450820319926661                1
 -0.65999996662139893       -1.0210687604555913                1
 -0.64999997615814209      -0.99741817320684700                1
 -0.63999998569488525      -0.97412434026357053                1
 -0.62999999523162842      -0.95118139164267068                1
 -0.62000000476837158      -0.92858351736082723                1
 -0.61000001430511475      -0.90632496743449087                1
 -0.59999996423721313      -0.88439992218017782                1
 -0.58999997377395630      -0.86280301295169382                1
 -0.57999998331069946      -0.84152853809367545                1
 -0.56999999284744263      -0.82057098762201552                1
 -0.56000000238418579      -0.79992491155237833                1
 -0.55000001192092896      -0.77958491990019896                1
 -0.53999996185302734      -0.75954556412323215                1
 -0.52999997138977051      -0.73980181309699811                1
 -0.51999998092651367      -0.72034833650227925                1
 -0.50999999046325684      -0.70117998435395257                1
 -0.50000000000000000      -0.68229166666666663                1
 -0.48999997973442078      -0.66367829838763015                1
 -0.47999998927116394      -0.64533502046287550                1
 -0.46999999880790710      -0.62725686702719008                1
 -0.45999997854232788      -0.60943893537608518                1
 -0.44999998807907104      -0.59187654171437043                1
 -0.43999999761581421      -0.57456490256876636                1
 -0.42999997735023499      -0.55749929745541349                1
 -0.41999998688697815      -0.54067521809485453                1
 -0.40999999642372131      -0.52408806327646063                1
 -0.39999997615814209      -0.50773329461415673                1
 -0.38999998569488525      -0.49160657959151766                1
 -0.37999999523162842      -0.47570349913611093                1
 -0.37000000476837158      -0.46001974326032485                1
 -0.35999998450279236      -0.44455101619232201                1
 -0.34999999403953552      -0.42929322013432786                1
 -0.34000000357627869      -0.41424217867952667                1
 -0.32999998331069946      -0.39939377788600239                1
 -0.31999999284744263      -0.38474409625849409                1
 -0.31000000238418579      -0.37028913925676427                1
 -0.29999998211860657      -0.35602497466206579                1
 -0.28999999165534973      -0.34194785749676515                1
 -0.28000000119209290      -0.32805397497884115                1
 -0.26999998092651367      -0.31433957651079208                1
 -0.25999999046325684      -0.30080109383806874                1
 -0.25000000000000000      -0.28743489583333331                1
 -0.23999999463558197      -0.27423743296497344                1
 -0.22999998927116394      -0.26120525527210525                1
 -0.21999999880790710      -0.24833497180858929                1
 -0.20999999344348907      -0.23562319421675984                1
 -0.19999998807907104      -0.22306665178934743                1
 -0.18999999761581421      -0.21066213289373001                1
 -0.17999999225139618      -0.19840643056040291                1
 -0.17000000178813934      -0.18629647131925206                1
 -0.15999999642372131      -0.17432916907864887                1
 -0.14999999105930328      -0.16250155198685831                1
 -0.14000000059604645      -0.15081070735947769                1
 -0.12999999523162842      -0.13925373035401187                1
 -0.11999999731779099      -0.12782783695266725                1
 -0.10999999940395355      -0.11653026849704960                1
  -9.9999994039535522E-002 -0.10535832671125733                1
  -8.9999996125698090E-002  -9.4309398242804710E-002           1
  -7.9999998211860657E-002  -8.3380904723116558E-002           1
  -7.0000000298023224E-002  -7.2570336153780723E-002           1
  -5.9999998658895493E-002  -6.1875238573311571E-002           1
  -4.9999997019767761E-002  -5.1293226029599709E-002           1
  -3.9999999105930328E-002  -4.0821972402013143E-002           1
  -2.9999999329447746E-002  -3.0459201808709573E-002           1
  -1.9999999552965164E-002  -2.0202706210508743E-002           1
  -9.9999997764825821E-003  -1.0050335607558166E-002           1
   0.0000000000000000        0.0000000000000000                1
   9.9999997764825821E-003   9.9503306120289608E-003           1
   1.9999999552965164E-002   1.9802626228397291E-002           1
   2.9999999329447746E-002   2.9558796848978924E-002           1
   3.9999999105930328E-002   3.9220692473653160E-002           1
   4.9999997019767761E-002   4.8790101328367988E-002           1
   5.9999998658895493E-002   5.8268758734823463E-002           1
   7.0000000298023224E-002   6.7658331111853015E-002           1
   7.9999998211860657E-002   7.6960425011049896E-002           1
   8.9999996125698090E-002   8.6176593945827773E-002           1
   9.9999994039535522E-002   9.5308327915271107E-002           1
  0.10999999940395355       0.10435706362976650                1
  0.11999999731779099       0.11332415760566711                1
  0.12999999523162842       0.12221092661474067                1
  0.14000000059604645       0.13101862718931359                1
  0.14999999105930328       0.13974842972941695                1
  0.15999999642372131       0.14840149025235494                1
  0.17000000178813934       0.15697886569371441                1
  0.17999999225139618       0.16548155344027993                1
  0.18999999761581421       0.17391052883242689                1
  0.19999998807907104       0.18226665674845371                1
  0.20999999344348907       0.19055079209193407                1
  0.21999999880790710       0.19876369235849697                1
  0.22999998927116394       0.20690605546844518                1
  0.23999999463558197       0.21497855568820953                1
  0.25000000000000000       0.22298177083333334                1
  0.25999999046325684       0.23091621913241064                1
  0.26999998092651367       0.23878238256132114                1
  0.28000000119209290       0.24658069425893148                1
  0.28999999165534973       0.25431145774369757                1
  0.29999998211860657       0.26197498635649669                1
  0.31000000238418579       0.26957153263651451                1
  0.31999999284744263       0.27710122130488074                1
  0.32999998331069946       0.28456418510046710                1
  0.34000000357627869       0.29196049596653301                1
  0.34999999403953552       0.29929009981776272                1
  0.35999998450279236       0.30655294879638667                1
  0.37000000476837158       0.31374893424866518                1
