   0.00000000       0.00000000     2
  0.944011152      0.939606249     2
   1.87962079       1.86203921     2
   2.80689764       2.76744008     2
   3.72589111       3.65590954     2
   4.63665152       4.52754879     2
   5.53926277       5.38253212     2
   6.43373823       6.22088528     2
   7.32018089       7.04281855     2
   8.19860268       7.84835672     2
   9.06910515       8.63770676     2
   9.93169975       9.41089344     2
   10.7864695       10.1680861     2
   11.6334610       10.9093800     2
   12.4727230       11.6348734     2
   13.3043175       12.3446932     2
   14.1282892       13.0389376     2
   14.9447060       13.7177315     2
   15.7536087       14.3811693     2
   16.5550442       15.0293465     2
   17.3490772       15.6623869     2
   18.1357651       16.2804184     2
   18.9151382       16.8834934     2
   19.6872559       17.4717388     2
   20.4521790       18.0452824     2
   21.2099514       18.6042080     2
   21.9606190       19.1486130     2
   22.7042389       19.6786079     2
   23.4408550       20.1942825     2
   24.1705227       20.6957645     2
   24.8932877       21.1831341     2
   25.6091919       21.6564713     2
   26.3182926       22.1159134     2
   27.0206299       22.5615292     2
   27.7162514       22.9934082     2
   28.4052200       23.4116974     2
   29.0875683       23.8164539     2
   29.7633476       24.2077827     2
   30.4326019       24.5857697     2
   31.0953712       24.9504967     2
   31.7517204       25.3021259     2
   32.4016876       25.6406746     2
   33.0452919       25.9662361     2
   33.6826210       26.2789612     2
   34.3136826       26.5788956     2
   34.9385452       26.8661461     2
   35.5572548       27.1408157     2
   36.1698380       27.4029579     2
   36.7763405       27.6526871     2
   37.3768196       27.8900928     2
   37.9713097       28.1152668     2
   38.5598526       28.3282471     2
   39.1424866       28.5292053     2
   39.7192535       28.7181530     2
   40.2902145       28.8952217     2
   40.8553810       29.0604630     2
   41.4148331       29.2139969     2
   41.9685745       29.3558865     2
   42.5166664       29.4862061     2
   43.0591431       29.6050472     2
   43.5960312       29.7124901     2
   44.1274033       29.8086262     2
   44.6532784       29.8935471     2
   45.1737022       29.9673157     2
   45.6886902       30.0299892     2
   46.1983185       30.0816879     2
   46.7026100       30.1224861     2
   47.2015991       30.1524410     2
   47.6953316       30.1716557     2
   48.1838455       30.1801643     2
   48.6671562       30.1781101     2
   49.1453323       30.1655331     2
   49.6183891       30.1424789     2
   50.0863838       30.1090908     2
   50.5493317       30.0653858     2
   51.0073013       30.0114441     2
   51.4602890       29.9474087     2
   51.9083481       29.8732567     2
   52.3515129       29.7891140     2
   52.7898254       29.6950607     2
   53.2233276       29.5911713     2
